,product,title,rating,text,preprocessed_title,preprocessed_text
10,"Braun Series 7 Rasoir Électrique Homme À Grille Sans Fil, Base De Recharge Argent, Tondeuse De précision, Technologie Wet & Dry, Rechargeable, 70-S4200cs",Le meilleur Braun,5,"Charge qui dure très longtemps, usage agréable, bref le meilleur de Braun","['meilleur', 'braun']","['charge', 'dure', 'très', 'longtemps', 'usage', 'agréable', 'bref', 'meilleur', 'braun']"
11,"Braun Series 7 Rasoir Électrique Homme À Grille Sans Fil, Base De Recharge Argent, Tondeuse De précision, Technologie Wet & Dry, Rechargeable, 70-S4200cs",Conforme aux attentes,5,Très bon rasoir,"['conforme', 'attentes']","['très', 'bon', 'rasoir']"
12,"Braun Series 7 Rasoir Électrique Homme À Grille Sans Fil, Base De Recharge Argent, Tondeuse De précision, Technologie Wet & Dry, Rechargeable, 70-S4200cs",Top,5,Très bon rasoir je recommande,['top'],"['très', 'bon', 'rasoir', 'recommande']"
13,"Braun Series 7 Rasoir Électrique Homme À Grille Sans Fil, Base De Recharge Argent, Tondeuse De précision, Technologie Wet & Dry, Rechargeable, 70-S4200cs",Enfin un bon produit,5,Le must. Un des meilleurs rasoirs rapport qualité/prix. très satisfait et pas près de changer.,"['enfin', 'bon', 'produit']","['must', 'meilleurs', 'rasoirs', 'rapport', 'qualitéprix', 'très', 'satisfait', 'près', 'changer']"
14,"Braun Series 7 Rasoir Électrique Homme À Grille Sans Fil, Base De Recharge Argent, Tondeuse De précision, Technologie Wet & Dry, Rechargeable, 70-S4200cs",Fonctionne très bien,4,Efficace fidèle à la marque bon produit...,"['fonctionne', 'très', 'bien']","['efficace', 'fidèle', 'marque', 'bon', 'produit']"
15,"Braun Series 7 Rasoir Électrique Homme À Grille Sans Fil, Base De Recharge Argent, Tondeuse De précision, Technologie Wet & Dry, Rechargeable, 70-S4200cs",Très déçu...inefficace pour les barbes dures,1,Je me rase tous les jours...Ma barbe est dure et le rasoir n est pas efficace,"['très', 'déçuinefficace', 'barbes', 'dures']","['rase', 'tous', 'joursma', 'barbe', 'dure', 'rasoir', 'efficace']"
16,"Braun Series 7 Rasoir Électrique Homme À Grille Sans Fil, Base De Recharge Argent, Tondeuse De précision, Technologie Wet & Dry, Rechargeable, 70-S4200cs",Bon rapport qualité prix,5,Je recommande,"['bon', 'rapport', 'qualité', 'prix']",['recommande']
17,"Braun Series 7 Rasoir Électrique Homme À Grille Sans Fil, Base De Recharge Argent, Tondeuse De précision, Technologie Wet & Dry, Rechargeable, 70-S4200cs",Rasoir braun serie 7 nouveau modèle,5,Très bon produit et simple d'utilisation assez chère et les accessoires dommage,"['rasoir', 'braun', 'serie', 'nouveau', 'modèle']","['très', 'bon', 'produit', 'simple', 'dutilisation', 'assez', 'chère', 'accessoires', 'dommage']"
18,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",Excellente lisseuse,5,"Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:00Loaded: 0%Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:00 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedSubtitlescaptions and subtitles off, selectedAudio TrackFullscreenThis is a modal window.


 ▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼Utilisateur du modèle Kindle depuis maintenant 3 ans j’ai acheté ce nouveau modèle et je vais vous donner mon avis sur celle-ci de deux manières :👉🏼 Avec une vision d’utilisateur possédant le modèle précédent, pour répondre à la fameuse questionEst-il intéressant d’investir dans le nouveau modèle quand on possède déjà la version précédente ?👉🏼 Avec une vision en tant que nouvel utilisateur à savoir :Est-elle le meilleur choix de tablette à acheter en 2019 ?⭐️⭐️⭐️ Design ⭐️⭐️⭐️La kindle dans sa version noir à un look très sympa, on reprend ici les grandes lignes des modèle précédent pour la forme.Elle offre toujours une très bonne prise en main, le poids est lui aussi très léger, pour ainsi ne pas ressentir de fatigue pendant de longues périodes avant d’avoir à changer de mains.La hauteur et la largeur sont les mêmes, les boutons sont au même endroit, et bien que cette version soit un peu plus lourde, on le ressent à peine. ( 13 grammes )⭐️⭐️⭐️ Ecran ⭐️⭐️⭐️Bien qu’ici ce ne soit pas une énorme amélioration du modèle de l’année dernière, l’affichage est l’une des meilleures caractéristiques qui caractérise cette liseuse.Comme la plupart des liseuses elle utilise la technologie d’encre numérique.Ce modèle utilise une version plus avancée, en outre l’éclairage a été amélioré, il est plus uniformément éclairé.De mon avis, concernant l’affichage avec une encre numérique, elle est l’une des meilleures liseuses sur le marché.J’adore lire avec, les textes sont très lisible que ce soit en intérieur / extérieur, au bord de la plage … avec peu ou aucune fatigue oculaire.(Et pourtant mon métier de dessinateur fait que je travaille 8h par jours devant un écran, en plus des divers écrans du quotidien … le soir lorsque j'utilise la lisseuse celle-ci ne me fatigue pas)⭐️⭐️⭐️ Processeur ⭐️⭐️⭐️Le Kindle est doté d'un processeur correctement dimensionné, ce qui permet une navigation et une rotation plus fluides des pages.Ont peux ouvrir des livres, feuilleter des pages et naviguer dans les menus assez rapidement sans ressentir de lenteur.Je tenais à dire que l’effet clignotant lors de la rotation des pages n’apparaît plus. Bien que, lors du passage à une nouvelle page, je puisse toujours voir des restes dans les espaces vides causés par le texte de la page précédente.Ceci est pour moi une belle mise à jour.⭐️⭐️⭐️ Écran tactile ⭐️⭐️⭐️L'écran tactile est bon, il fonctionne comme il se doit. L'écran répond aux éléments que j'essaie de sélectionner. Il est rare que cela interprète mal ma sélection et quand cela arrive il suffit de s’y reprendre une 2ème fois.⭐️⭐️⭐️ Autonomie de la batterie ⭐️⭐️⭐️Je n'ai pour le moment pas encore assez de recul pour vous en parler plus en détail, je tiendrais a jours mon commentaire d’ici quelques semaines d’utilisation.Mais Amazon cite une autonomie de 4 semaines. Notez que ces conditions sont très spécifiques.""Basées sur une demi-heure de lecture par jour avec le Wifi éteint et le réglage de l'éclairage à 13"".⭐️⭐️⭐️ Recherche de mots ⭐️⭐️⭐️L'une des choses que j'aime dans les liseuses électroniques par rapport aux livres traditionnels est la possibilité de rechercher des définitions de mots en temps réel, directement à partir de l'appareil. Pas besoin de sortir un dictionnaire.Cela me permet de rechercher un mot dans le dictionnaire, pour moi c'est génial. Je suis un chercheur de connaissances, et lorsque je découvre quelque chose sur lequel je souhaite en savoir plus, qu'il s'agisse de la définition d'un mot ou de l'obtention d'informations de base sur un terme, je peux le faire.⭐️⭐️⭐️ Page Flip ⭐️⭐️⭐️La fonction de « Page Flip » est probablement la meilleure amélioration du logiciel mis à jour, ça déchire!Grâce à cela, je peux avancer ou reculer, comme en feuilletant les pages d'un livre réel.Cela fonctionne en ouvrant une fenêtre contextuelle en haut de la page en cours sur laquelle je suis. À partir de cet écran contextuel, je peux faire défiler la page ou le chapitre. Puisque je survole l'écran contextuel, je ne perds jamais ma place. Je trouve cela très pratique.Si je veux revenir en arrière pour relire ou relire une section que j'ai mal compris. Lorsque j'ai terminé, je peux fermer la fenêtre contextuelle pour revenir à la page d'origine.⭐️⭐️⭐️ Note ⭐️⭐️⭐️Rien d’énorme, mais à noter que dans les versions précédentes, regarder une note signifiait naviguer hors de la page que vous lisiez. Avec l'ajout de la fonction contextuelle, les notes s'ouvrent dans un écran séparé. Ce n’est pas une amélioration considérable, mais apporte un confort supplémentaire⭐️⭐️⭐️ Mémorisation du vocabulaire ⭐️⭐️⭐️Ce n'est pas quelque chose d'utile pour moi, mais d'autres pourraient en profiter. La Kindle recueille tous les mots pour lesquels vous recherchez des définitions et les archive afin que vous puissiez les visualiser plus tard. Cela peut être utilisé comme un moyen de développer votre vocabulaire. Il y a un support intégré pour réviser les mots, ce qui affichera à la fois la définition du mot et son contexte.⭐️⭐️⭐️ Écosystème ⭐️⭐️⭐️Lorsque vous achetez une liseuse électronique, vous n'obtenez pas seulement un produit physique, vous bénéficiez également des commodités du système de cette marque. Amazon a une bibliothèque qui n’est disponible nulle part ailleurs. Si vous êtes un membre Prime, vous pouvez télécharger des livres gratuitement ... etc⭐️⭐️⭐️ PDF ⭐️⭐️⭐️Il vous sera possible d’ajouter vos fichiers PDF dans la tablette et ceux de 2 manières différentes :* directement en le glissant dans la mémoire de la Kindle* Envoyer par mail à votre adresse Kindle ( xxxxxxx@kindle.com ) en incluant la pièce jointe au mail avec en Object du message «  Convertir »Il m’est arrivé que quelques livre sois toutefois illisible sur la Kindle du fait probablement d’un fichier de base de mauvaise qualité, si cela vous arrive il existe une solution de convertir le PDF en un format TEXTE, cet opération n’est également pas des plus parfaite, vous y perdez toutes les images et parfois cela vous crée des lignes avec des caractères spéciaux illisible.⭐️⭐️⭐️ Publicité ⭐️⭐️⭐️Pour cette nouvelle version du Kindle je me la suis prise avec les publicités ( il est possible de les enlever par la suite moyennent une petite finance ( 20€ ) auprès d’amazon si cela vous dérange )👉🏼 Alors cette pub, gênante ?Que nenni:) à vrai dire, la première fois, je l’ai limite cherchée ! Elle apparaît juste sur l’écran de veille et un tout petit bandeau d’un centimètre à l’endroit où apparaît la liste de nos livres.La pub est uniquement de la réclame pour des livres ou pour la Kindle elle-même. Elle n’est donc absolument pas gênante, et n’apparaît nulle part ailleurs. Je ne regrette donc absolument pas d’avoir choisi cette version et je la garde telle quelle sans aucun souci.✔️✔️✔️ Alors, devriez-vous acheter? ✔️✔️✔️👉🏼 Si vous possédez un modèle  de l'année dernière, je ne pense pas que cela vaut la peine d'investir dans ce nouveau modèle. En termes de conception et de matériel, il n’y a pratiquement rien qui à changer. Oui, les pages tournent plus vite, mais votre expérience de lecture n'en changera pas.Les améliorations utiles se trouvent dans le logiciel, celle-ci seront d'ailleurs disponible au moyen de mises à jour pour les anciens Kindle.Une véritable mise à niveau aurait consisté à ajouter un stylet, afin que vous puissiez prendre et sauvegarder des notes manuscrites ou peut-être proposer un modèle avec un écran plus grand.👉🏼 Si vous possédez un Kindle Fire, Fire HD ou une autre tablette et que vous songez à vous procurer un lecteur plus portable, je la recommande.À la lumière du soleil, il y a beaucoup moins d'éblouissement et, comme vous n'avez pas un écran brillant sur votre visage, la lecture est moins intense. De plus, les liseuses sont plus petites et plus légères, ce qui facilite leur transport au parc ou à la plage. Un autre avantage est que la durée de vie de la batterie des liseuses électroniques est considérablement plus longue.👉🏼 Si vous possédez un autre modèle Kindle, je pense que la mise à niveau en vaut la peine. Vous obtiendrez un écran plus grand, meilleur et plus lumineux, un appareil plus rapide, un écran tactile et davantage de fonctionnalités logicielles.👉🏼 Si vous ne possédez pas de liseuses électroniques et que ce sera votre premier achat, ou si vous sortez du coma et que le concept de liseuses électroniques est nouveau, vous ne pouvez pas vous tromper avec le nouveau Kindle. Bonne combinaison de matériel, logiciel et écosystème.Une chose que je n'ai pas incluse est une comparaison avec d'autres marques. Personnellement, et je déteste dire ça, mais je ne vois pas d’avenir pour beaucoup d’entre eux. Ce que Apple a fait à Virgin Music et à d’autres magasins de disques, Amazon est sur le point de le faire pour les librairies et les détaillants.","['excellente', 'lisseuse']","['video', 'player', 'is', 'loadingplay', 'videoplaymutecurrent', 'time', 'duration', 'loaded', 'stream', 'type', 'liveseek', 'to', 'live', 'currently', 'behind', 'liveliveremaining', 'time', 'xplayback', 'ratechapterschaptersdescriptionsdescriptions', 'off', 'selectedsubtitlescaptions', 'and', 'subtitles', 'off', 'selectedaudio', 'trackfullscreenthis', 'is', 'a', 'modal', 'window', '▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼▲▼utilisateur', 'modèle', 'kindle', 'depuis', 'maintenant', 'ans', '’', 'acheté', 'nouveau', 'modèle', 'vais', 'donner', 'avis', 'celleci', 'deux', 'manières', '👉🏼', 'vision', '’', 'utilisateur', 'possédant', 'modèle', 'précédent', 'répondre', 'fameuse', 'questionestil', 'intéressant', '’', 'investir', 'nouveau', 'modèle', 'quand', 'possède', 'déjà', 'version', 'précédente', '👉🏼', 'vision', 'tant', 'nouvel', 'utilisateur', 'savoir', 'estelle', 'meilleur', 'choix', 'tablette', 'acheter', '⭐️⭐️⭐️', 'design', '⭐️⭐️⭐️la', 'kindle', 'version', 'noir', 'look', 'très', 'sympa', 'reprend', 'ici', 'grandes', 'lignes', 'modèle', 'précédent', 'formeelle', 'offre', 'toujours', 'très', 'bonne', 'prise', 'main', 'poids', 'aussi', 'très', 'léger', 'ainsi', 'ressentir', 'fatigue', 'pendant', 'longues', 'périodes', 'avant', '’', 'avoir', 'changer', 'mainsla', 'hauteur', 'largeur', 'mêmes', 'boutons', 'endroit', 'bien', 'cette', 'version', 'peu', 'plus', 'lourde', 'ressent', 'peine', 'grammes', '⭐️⭐️⭐️', 'ecran', '⭐️⭐️⭐️bien', '’', 'ici', 'énorme', 'amélioration', 'modèle', '’', 'année', 'dernière', '’', 'affichage', '’', 'meilleures', 'caractéristiques', 'caractérise', 'cette', 'liseusecomme', 'plupart', 'liseuses', 'utilise', 'technologie', '’', 'encre', 'numériquece', 'modèle', 'utilise', 'version', 'plus', 'avancée', 'outre', '’', 'éclairage', 'a', 'amélioré', 'plus', 'uniformément', 'éclairéde', 'avis', 'concernant', '’', 'affichage', 'encre', 'numérique', '’', 'meilleures', 'liseuses', 'marchéj', '’', 'adore', 'lire', 'textes', 'très', 'lisible', 'intérieur', 'extérieur', 'bord', 'plage', '…', 'peu', 'aucune', 'fatigue', 'oculaireet', 'pourtant', 'métier', 'dessinateur', 'fait', 'travaille', 'h', 'jours', 'devant', 'écran', 'plus', 'divers', 'écrans', 'quotidien', '…', 'soir', 'lorsque', 'jutilise', 'lisseuse', 'celleci', 'fatigue', 'pas⭐️⭐️⭐️', 'processeur', '⭐️⭐️⭐️le', 'kindle', 'doté', 'dun', 'processeur', 'correctement', 'dimensionné', 'permet', 'navigation', 'rotation', 'plus', 'fluides', 'pagesont', 'peux', 'ouvrir', 'livres', 'feuilleter', 'pages', 'naviguer', 'menus', 'assez', 'rapidement', 'sans', 'ressentir', 'lenteurje', 'tenais', 'dire', '’', 'effet', 'clignotant', 'lors', 'rotation', 'pages', '’', 'apparaît', 'plus', 'bien', 'lors', 'passage', 'nouvelle', 'page', 'puisse', 'toujours', 'voir', 'restes', 'espaces', 'vides', 'causés', 'texte', 'page', 'précédentececi', 'belle', 'mise', 'jour⭐️⭐️⭐️', 'écran', 'tactile', '⭐️⭐️⭐️lécran', 'tactile', 'bon', 'fonctionne', 'comme', 'doit', 'lécran', 'répond', 'éléments', 'jessaie', 'sélectionner', 'rare', 'cela', 'interprète', 'mal', 'sélection', 'quand', 'cela', 'arrive', 'suffit', '’', 'reprendre', 'ème', 'fois⭐️⭐️⭐️', 'autonomie', 'batterie', '⭐️⭐️⭐️je', 'nai', 'moment', 'encore', 'assez', 'recul', 'parler', 'plus', 'détail', 'tiendrais', 'a', 'jours', 'commentaire', '’', 'ici', 'quelques', 'semaines', '’', 'utilisationmais', 'amazon', 'cite', 'autonomie', 'semaines', 'notez', 'conditions', 'très', 'spécifiquesbasées', 'demiheure', 'lecture', 'jour', 'wifi', 'éteint', 'réglage', 'léclairage', '⭐️⭐️⭐️', 'recherche', 'mots', '⭐️⭐️⭐️lune', 'choses', 'jaime', 'liseuses', 'électroniques', 'rapport', 'livres', 'traditionnels', 'possibilité', 'rechercher', 'définitions', 'mots', 'temps', 'réel', 'directement', 'partir', 'lappareil', 'besoin', 'sortir', 'dictionnairecela', 'permet', 'rechercher', 'mot', 'dictionnaire', 'cest', 'génial', 'chercheur', 'connaissances', 'lorsque', 'découvre', 'quelque', 'chose', 'lequel', 'souhaite', 'savoir', 'plus', 'quil', 'sagisse', 'définition', 'dun', 'mot', 'lobtention', 'dinformations', 'base', 'terme', 'peux', 'faire⭐️⭐️⭐️', 'page', 'flip', '⭐️⭐️⭐️la', 'fonction', '«', 'page', 'flip', '»', 'probablement', 'meilleure', 'amélioration', 'logiciel', 'mis', 'jour', 'ça', 'déchiregrâce', 'cela', 'peux', 'avancer', 'reculer', 'comme', 'feuilletant', 'pages', 'dun', 'livre', 'réelcela', 'fonctionne', 'ouvrant', 'fenêtre', 'contextuelle', 'haut', 'page', 'cours', 'laquelle', 'partir', 'cet', 'écran', 'contextuel', 'peux', 'faire', 'défiler', 'page', 'chapitre', 'puisque', 'survole', 'lécran', 'contextuel', 'perds', 'jamais', 'place', 'trouve', 'cela', 'très', 'pratiquesi', 'veux', 'revenir', 'arrière', 'relire', 'relire', 'section', 'jai', 'mal', 'compris', 'lorsque', 'jai', 'terminé', 'peux', 'fermer', 'fenêtre', 'contextuelle', 'revenir', 'page', 'dorigine⭐️⭐️⭐️', 'note', '⭐️⭐️⭐️rien', '’', 'énorme', 'noter', 'versions', 'précédentes', 'regarder', 'note', 'signifiait', 'naviguer', 'hors', 'page', 'lisiez', 'lajout', 'fonction', 'contextuelle', 'notes', 'souvrent', 'écran', 'séparé', '’', 'amélioration', 'considérable', 'apporte', 'confort', 'supplémentaire⭐️⭐️⭐️', 'mémorisation', 'vocabulaire', '⭐️⭐️⭐️ce', 'nest', 'quelque', 'chose', 'dutile', 'dautres', 'pourraient', 'profiter', 'kindle', 'recueille', 'tous', 'mots', 'lesquels', 'recherchez', 'définitions', 'archive', 'afin', 'puissiez', 'visualiser', 'plus', 'tard', 'cela', 'peut', 'être', 'utilisé', 'comme', 'moyen', 'développer', 'vocabulaire', 'a', 'support', 'intégré', 'réviser', 'mots', 'affichera', 'fois', 'définition', 'mot', 'contexte⭐️⭐️⭐️', 'écosystème', '⭐️⭐️⭐️lorsque', 'achetez', 'liseuse', 'électronique', 'nobtenez', 'seulement', 'produit', 'physique', 'bénéficiez', 'également', 'commodités', 'système', 'cette', 'marque', 'amazon', 'a', 'bibliothèque', '’', 'disponible', 'nulle', 'part', 'ailleurs', 'si', 'membre', 'prime', 'pouvez', 'télécharger', 'livres', 'gratuitement', 'etc⭐️⭐️⭐️', 'pdf', '⭐️⭐️⭐️il', 'possible', '’', 'ajouter', 'fichiers', 'pdf', 'tablette', 'ceux', 'manières', 'différentes', 'directement', 'glissant', 'mémoire', 'kindle', 'envoyer', 'mail', 'adresse', 'kindle', 'xxxxxxxkindlecom', 'incluant', 'pièce', 'jointe', 'mail', 'object', 'message', '«', 'convertir', '»', '’', 'arrivé', 'quelques', 'livre', 'toutefois', 'illisible', 'kindle', 'fait', 'probablement', '’', 'fichier', 'base', 'mauvaise', 'qualité', 'si', 'cela', 'arrive', 'existe', 'solution', 'convertir', 'pdf', 'format', 'texte', 'cet', 'opération', '’', 'également', 'plus', 'parfaite', 'perdez', 'toutes', 'images', 'parfois', 'cela', 'crée', 'lignes', 'caractères', 'spéciaux', 'illisible⭐️⭐️⭐️', 'publicité', '⭐️⭐️⭐️pour', 'cette', 'nouvelle', 'version', 'kindle', 'prise', 'publicités', 'possible', 'enlever', 'suite', 'moyennent', 'petite', 'finance', '€', 'auprès', '’', 'amazon', 'si', 'cela', 'dérange', '👉🏼', 'alors', 'cette', 'pub', 'gênante', 'nenni', 'vrai', 'dire', 'première', 'fois', '’', 'limite', 'cherchée', 'apparaît', 'juste', '’', 'écran', 'veille', 'tout', 'petit', 'bandeau', '’', 'centimètre', '’', 'endroit', 'où', 'apparaît', 'liste', 'livresla', 'pub', 'uniquement', 'réclame', 'livres', 'kindle', 'ellemême', '’', 'donc', 'absolument', 'gênante', '’', 'apparaît', 'nulle', 'part', 'ailleurs', 'regrette', 'donc', 'absolument', '’', 'avoir', 'choisi', 'cette', 'version', 'garde', 'telle', 'quelle', 'sans', 'aucun', 'souci✔️✔️✔️', 'alors', 'devriezvous', 'acheter', '✔️✔️✔️👉🏼', 'si', 'possédez', 'modèle', 'lannée', 'dernière', 'pense', 'cela', 'vaut', 'peine', 'dinvestir', 'nouveau', 'modèle', 'termes', 'conception', 'matériel', '’', 'a', 'pratiquement', 'rien', 'changer', 'oui', 'pages', 'tournent', 'plus', 'vite', 'expérience', 'lecture', 'nen', 'changera', 'pasles', 'améliorations', 'utiles', 'trouvent', 'logiciel', 'celleci', 'dailleurs', 'disponible', 'moyen', 'mises', 'jour', 'anciens', 'kindleune', 'véritable', 'mise', 'niveau', 'consisté', 'ajouter', 'stylet', 'afin', 'puissiez', 'prendre', 'sauvegarder', 'notes', 'manuscrites', 'peutêtre', 'proposer', 'modèle', 'écran', 'plus', 'grand👉🏼', 'si', 'possédez', 'kindle', 'fire', 'fire', 'hd', 'autre', 'tablette', 'songez', 'procurer', 'lecteur', 'plus', 'portable', 'recommandeà', 'lumière', 'soleil', 'a', 'beaucoup', 'moins', 'déblouissement', 'comme', 'navez', 'écran', 'brillant', 'visage', 'lecture', 'moins', 'intense', 'plus', 'liseuses', 'plus', 'petites', 'plus', 'légères', 'facilite', 'transport', 'parc', 'plage', 'autre', 'avantage', 'durée', 'vie', 'batterie', 'liseuses', 'électroniques', 'considérablement', 'plus', 'longue👉🏼', 'si', 'possédez', 'autre', 'modèle', 'kindle', 'pense', 'mise', 'niveau', 'vaut', 'peine', 'obtiendrez', 'écran', 'plus', 'grand', 'meilleur', 'plus', 'lumineux', 'appareil', 'plus', 'rapide', 'écran', 'tactile', 'davantage', 'fonctionnalités', 'logicielles👉🏼', 'si', 'possédez', 'liseuses', 'électroniques', 'premier', 'achat', 'si', 'sortez', 'coma', 'concept', 'liseuses', 'électroniques', 'nouveau', 'pouvez', 'tromper', 'nouveau', 'kindle', 'bonne', 'combinaison', 'matériel', 'logiciel', 'écosystèmeune', 'chose', 'nai', 'incluse', 'comparaison', 'dautres', 'marques', 'personnellement', 'déteste', 'dire', 'ça', 'vois', '’', 'avenir', 'beaucoup', '’', 'entre', 'apple', 'a', 'fait', 'virgin', 'music', '’', 'autres', 'magasins', 'disques', 'amazon', 'point', 'faire', 'librairies', 'détaillants']"
19,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir","attention, cette tablette ne lit pas epub",4,"Tous mes e-book ont le format epub et cette liseuse ne les lit pas. Je n'ai pas bien lu toutes les infos sur cette tablettes. Du coup, il a fallu que je les mette tous en pdf.Dommage.","['attention', 'cette', 'tablette', 'lit', 'epub']","['tous', 'ebook', 'format', 'epub', 'cette', 'liseuse', 'lit', 'nai', 'bien', 'lu', 'toutes', 'infos', 'cette', 'tablettes', 'coup', 'a', 'fallu', 'mette', 'tous', 'pdfdommage']"
20,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",Ecran tactile,4,"J'ai plus de 70 ans et un peu la tremblote, alors imaginez les plaisirs du tactile. Lettres tapées 2 ou 3 fois, base du pouce qui effleure la touche ""effacer"". Bref, j'ai mis 2 jours a essayer de m'enregistrer. Idem pour accéder à la bibliothèque, beaucoup trop proche du premier livre présenté. Ce sont des jeunes en pleine forme physique qui onty inventé ça, sans penser aux handicapés, aux vieux ni à ceux qui ont des gros doigts.Pour le rest le rétro éclairage c'est top. Je n'ai pas encore fait attention à la durée d'une charge de batterie.","['ecran', 'tactile']","['jai', 'plus', 'ans', 'peu', 'tremblote', 'alors', 'imaginez', 'plaisirs', 'tactile', 'lettres', 'tapées', 'fois', 'base', 'pouce', 'effleure', 'touche', 'effacer', 'bref', 'jai', 'mis', 'jours', 'a', 'essayer', 'menregistrer', 'idem', 'accéder', 'bibliothèque', 'beaucoup', 'trop', 'proche', 'premier', 'livre', 'présenté', 'jeunes', 'pleine', 'forme', 'physique', 'onty', 'inventé', 'ça', 'sans', 'penser', 'handicapés', 'vieux', 'ni', 'ceux', 'gros', 'doigtspour', 'rest', 'rétro', 'éclairage', 'cest', 'top', 'nai', 'encore', 'fait', 'attention', 'durée', 'dune', 'charge', 'batterie']"
21,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",C'est mon deuxième Kindle,3,"J'avais le premier modèle, écran non tactile, déplacement avant et arrière par bouton, éclairage fourni par la coque achetée en plus, large autonomie ... avant qu'il ne me laisse tomber (plus moyen de le charger !)Avec ce dernier modèle avec écran tactile, je trouve une difficulté de navigation qui n'existait pas auparavant, marche AV ou AR trop peu différenciée. C'est peut être une question d'habitude ... nous verrons. En ce qui concerne l'autonomie, le premier message réclamant la recharge me parait arriver bien vite.","['cest', 'deuxième', 'kindle']","['javais', 'premier', 'modèle', 'écran', 'non', 'tactile', 'déplacement', 'avant', 'arrière', 'bouton', 'éclairage', 'fourni', 'coque', 'achetée', 'plus', 'large', 'autonomie', 'avant', 'quil', 'laisse', 'tomber', 'plus', 'moyen', 'charger', 'dernier', 'modèle', 'écran', 'tactile', 'trouve', 'difficulté', 'navigation', 'nexistait', 'auparavant', 'marche', 'av', 'ar', 'trop', 'peu', 'différenciée', 'cest', 'peut', 'être', 'question', 'dhabitude', 'verrons', 'concerne', 'lautonomie', 'premier', 'message', 'réclamant', 'recharge', 'parait', 'arriver', 'bien', 'vite']"
22,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",Super !,4,"Et dire que je me disais que non, moi le support papier c'est important ! Aujourd'hui je ne pourrais plus me passer de cette liseuse, je l'emmène partout, l'éclairage est léger et dans le lit je ne gène pas du tout mon conjoint. Un petit bug, j'ai du l'éteindre et depuis ça fonctionne bien.",['super'],"['dire', 'disais', 'non', 'support', 'papier', 'cest', 'important', 'aujourdhui', 'pourrais', 'plus', 'passer', 'cette', 'liseuse', 'lemmène', 'partout', 'léclairage', 'léger', 'lit', 'gène', 'tout', 'conjoint', 'petit', 'bug', 'jai', 'léteindre', 'depuis', 'ça', 'fonctionne', 'bien']"
23,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",Le rétro éclairage est pratique (y),5,"Contrairement à la version précédente le petit plus de lire dans le noir est top! Je recommande sans modération :). Et le système est pareil que l’ancienne version, donc on est pas trop perdu :)","['rétro', 'éclairage', 'pratique']","['contrairement', 'version', 'précédente', 'petit', 'plus', 'lire', 'noir', 'top', 'recommande', 'sans', 'modération', 'système', 'pareil', '’', 'ancienne', 'version', 'donc', 'trop', 'perdu']"
24,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",pour grand lecteur disposant de peu de place pour stocker ses livres,4,"principalement utilisé depuis trois semaines pour lecture deux à trois heures par jour, dans ce cas la batterie tient 4jours (wifi désactivé) et non pas un mois comme certaine publicité le laisse entendre.L'éclairage règlable de l'écran très appréciable selon la luminosité ambiante. Excellente tenue en main de l'appareil. En wifi, le téléchargement des ebooks est quasi-instantané. Pas essayé pour le moment le transfert ordi-kindle pour d'autres ouvrages.La possibilité de prêt de ebooks est une bonne idée car elle permet de trier ceux que l'on achètera ou pas, en ebook ou en broché.. comme lors des prêts en bibliothèque municipale. Mais si j'ai bien compris, elle n'est pas systématique pour tous les titres.","['grand', 'lecteur', 'disposant', 'peu', 'place', 'stocker', 'livres']","['principalement', 'utilisé', 'depuis', 'trois', 'semaines', 'lecture', 'deux', 'trois', 'heures', 'jour', 'cas', 'batterie', 'tient', 'jours', 'wifi', 'désactivé', 'non', 'mois', 'comme', 'certaine', 'publicité', 'laisse', 'entendreléclairage', 'règlable', 'lécran', 'très', 'appréciable', 'selon', 'luminosité', 'ambiante', 'excellente', 'tenue', 'main', 'lappareil', 'wifi', 'téléchargement', 'ebooks', 'quasiinstantané', 'essayé', 'moment', 'transfert', 'ordikindle', 'dautres', 'ouvragesla', 'possibilité', 'prêt', 'ebooks', 'bonne', 'idée', 'car', 'permet', 'trier', 'ceux', 'lon', 'achètera', 'ebook', 'broché', 'comme', 'lors', 'prêts', 'bibliothèque', 'municipale', 'si', 'jai', 'bien', 'compris', 'nest', 'systématique', 'tous', 'titres']"
